,place_name,place_address,lat,lon,category,place_id
2670,서울금동초등학교,서울특별시 금천구 금하로30길 53,37.4477688,126.9164656,education/Childcare,12670
2671,서울기독대학교,서울특별시 은평구 갈현로4길 26-2,37.600871600000005,126.9125713,education/Childcare,12671
2672,서울남산초등학교,서울특별시 중구 다산로 269,37.567552299999996,127.01501780000001,education/Childcare,12672
2673,서울녹천초등학교,서울특별시 노원구 마들로3길 34,37.628798100000004,127.0633779,education/Childcare,12673
2674,서울대 사법대학 간이식당,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12674
2675,서울대공학관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12675
2676,서울대근대법학교육144주년기념관,서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12676
2677,서울대대림국제관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12677
2678,서울대대학원연구동(3동),서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12678
2679,서울대법학강의동,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12679
2680,서울대사회과학동,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12680
2681,서울대슬로싱실험동,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12681
2682,서울대신양학술정보관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12682
2683,서울대신초등학교,서울특별시 서대문구 이화여대2길 27,37.557922600000005,126.9481524,education/Childcare,12683
2684,"서울대자연대(23,24-자연과학대학)",서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12684
2685,서울대제2공학관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12685
2686,서울대진초등학교,서울특별시 강남구 개포로109길 74,37.4971217,127.07803590000002,education/Childcare,12686
2687,서울대치초등학교,서울특별시 강남구 양재천로 363,37.491285,127.0619473,education/Childcare,12687
2688,서울대학교 LG경영관,서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12688
2689,서울대학교 SK경영관,서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12689
2690,서울대학교 두산인문관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12690
2691,서울대학교기초과학동(22동),서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12691
2692,서울대학교롯데국제교육관,서울특별시 관악구 관악로 1,37.464007,126.95223940000001,education/Childcare,12692
2693,서울대학교보건대학원,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12693
2694,서울대학교해동학술관,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12694
2695,서울대환경안전원,서울특별시 관악구 관악로  1,37.464007,126.95223940000001,education/Childcare,12695
2696,서울덕수초등학교,서울특별시 중구 퇴계로22길 17,37.5598,126.9867875,education/Childcare,12696
2697,서울도곡초등학교,서울특별시 강남구 선릉로 64길-33,37.499495200000005,127.05446780000001,education/Childcare,12697
2698,서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.508041799999994,126.90649259999999,education/Childcare,12698
2699,서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.4988263,126.90111840000002,education/Childcare,12699
2700,서울동의초등학교,서울특별시 광진구 영화사로 111,37.5536236,127.09900959999999,education/Childcare,12700
2701,서울두산초등학교,서울특별시 금천구 범안로11길  3,37.4674221,126.89063270000001,education/Childcare,12701
2702,서울등촌초등학교,서울특별시 강서구 등촌로39길  71,37.547637200000004,126.85781270000001,education/Childcare,12702
2703,서울디지털대학교,서울특별시 강서구 공항대로  424,37.5549919,126.8541102,education/Childcare,12703
2704,서울맹학교,서울특별시 종로구 필운대로 97,37.5845606,126.96741399999999,education/Childcare,12704
2705,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,37.5920729,127.0997979,education/Childcare,12705
2706,서울명수학교(별동),서울특별시 성북구 성북로31길 5-15,37.594181899999995,126.99111940000002,education/Childcare,12706
2707,서울명신초등학교,서울특별시 종로구 낙산길 250,37.5813273,127.014121,education/Childcare,12707
2708,서울문교초등학교,서울특별시 금천구 독산로54길 102,37.4665726,126.90888100000001,education/Childcare,12708
2709,서울문백초등학교,서울특별시 금천구 시흥대로47길 43-1,37.4469085,126.89941999999999,education/Childcare,12709
2710,서울문성초등학교,서울특별시 금천구 시흥대로 460,37.474638,126.8992192,education/Childcare,12710
2711,서울문화고,서울특별시 도봉구 마들로 598,37.663993100000006,127.04761189999999,education/Childcare,12711
2712,서울방송고등학교,서울특별시 성동구 동호로5길 131,37.5476623,127.01069240000001,education/Childcare,12712
2713,서울봉래초등학교,서울특별시 중구 덕수궁길 140,37.5686264,126.97456399999999,education/Childcare,12713
2714,서울불교대학원대학교,서울특별시 금천구 독산로70길 8,37.466432700000006,126.9023361,education/Childcare,12714
2715,서울사대 부속 중학교,서울특별시 종로구 대학로 64,37.5779006,127.0037561,education/Childcare,12715
2716,서울사대 부속 초등학교,서울특별시 종로구 대학로 64,37.5779006,127.0037561,education/Childcare,12716
2717,서울사대부속고등학교,서울특별시 성북구 월곡로 6,37.592807799999996,127.03773989999999,education/Childcare,12717
2718,서울사대부속중학교,서울특별시 성북구 월곡로 6,37.592807799999996,127.03773989999999,education/Childcare,12718
2719,서울사이버대학,서울특별시 강북구 솔매로49길 60,37.6299155,127.0271207,education/Childcare,12719
2720,서울사진학원,서울특별시 중구 필동로1길 30,37.558258200000004,127.00018689999999,education/Childcare,12720
2721,서울사회복지대학원,서울특별시 영등포구 영신로34길  18-1,37.5196241,126.9030176,education/Childcare,12721
2722,서울삼광초등학교,서울특별시 용산구 두텁바위로1나길  19,37.547335100000005,126.9768814,education/Childcare,12722
2723,서울삼릉초등학교,서울특별시 강남구 봉은사로63길 22,37.5131959,127.04719809999999,education/Childcare,12723
2724,서울삼성학교,서울특별시 동작구 양녕로30길 19-4,37.499243799999995,126.94601399999999,education/Childcare,12724
2725,서울성북초등학교,서울특별시 성북구 성북로 102-10,37.5939192,126.99829059999999,education/Childcare,12725
2726,서울숭례초등학교,서울특별시 성북구 종암로5길 14,37.5949154,127.034575,education/Childcare,12726
2727,서울숭인초등학교,서울특별시 성북구 오패산로16길 37,37.6087134,127.0383702,education/Childcare,12727
2728,서울시도서관 (옛 서울청사),서울특별시 중구 태평로1가 31,37.5665841,126.97823600000001,education/Childcare,12728
2729,서울시립대학교,서울특별시 동대문구 서울시립대로 163,37.583634,127.058858,education/Childcare,12729
2730,서울시흥중학교,서울특별시 금천구 시흥대로38길 60,37.446225299999995,126.90553190000001,education/Childcare,12730
2731,서울시흥초등학교,서울특별시 금천구 독산로23길 26,37.4551006,126.9049358,education/Childcare,12731
2732,서울신구초등학교,서울특별시 강남구 압구정로18길 28,37.5234333,127.024075,education/Childcare,12732
2733,서울신대림초등학교,서울특별시 영등포구 대림로8길 25,37.4923142,126.90578400000001,education/Childcare,12733
2734,서울신양초등학교다동,서울특별시 광진구 능동로  42,37.534862100000005,127.0692999,education/Childcare,12734
2735,서울신영초등학교,서울특별시 영등포구 도신로4길  32,37.5006343,126.89576880000001,education/Childcare,12735
2736,서울신자초등학교,서울특별시 광진구 뚝섬로46길 64,37.53026989999999,127.0755971,education/Childcare,12736
2737,서울아이티고등학교,서울특별시 노원구 섬밭로 299,37.642332700000004,127.06185149999999,education/Childcare,12737
2738,서울안산초등학교,서울특별시 서대문구 통일로 321,37.5796078,126.9519861,education/Childcare,12738
2739,서울안천초등학교,서울특별시 금천구 한내로 69-16,37.4585983,126.8884707,education/Childcare,12739
2740,서울애화학교,서울특별시 강북구 솔매로52길 31,37.6251258,127.0288643,education/Childcare,12740
2741,서울어학원(하나빌딩),서울특별시 강남구 압구정로30길 63-1,37.5232354,127.029331,education/Childcare,12741
2742,서울여자간호대학교,서울특별시 서대문구 간호대로  38,37.5975663,126.9475247,education/Childcare,12742
2743,서울여자대학교 부속유치원,서울특별시 노원구 화랑로 621,37.628032899999994,127.09042350000001,education/Childcare,12743
2744,서울여자대학교인문사회관,서울특별시 노원구 화랑로 621,37.628032899999994,127.09042350000001,education/Childcare,12744
2745,서울여자중학교,서울특별시 마포구 백범로25길 34,37.548077,126.9481861,education/Childcare,12745
2746,서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50,37.5799405,126.9178394,education/Childcare,12746
2747,서울연지초등학교,서울특별시 노원구 월계로55길 48,37.6338297,127.0600643,education/Childcare,12747
2748,서울연희초등학교,서울특별시 서대문구 연희로  136,37.5694755,126.9338757,education/Childcare,12748
2749,서울영남초등학교,서울특별시 금천구 문성로  62-15,37.475779700000004,126.90993059999998,education/Childcare,12749
2750,서울영림초등학교,서울특별시 영등포구 시흥대로173길 14,37.487286299999994,126.90253100000001,education/Childcare,12750
2751,서울영원초등학교,서울특별시 영등포구 도신로29마길  14,,,education/Childcare,12751
2752,서울영재어린이집,서울특별시 구로구 오류로8길  151-1,37.494301799999995,126.84818190000001,education/Childcare,12752
2753,서울영풍초교,서울특별시 송파구 오금로57길 15,37.4962098,127.1431774,education/Childcare,12753
2754,서울예술고등학교,서울특별시 종로구 평창문화로 70,37.6055304,126.96893370000001,education/Childcare,12754
2755,서울외국어고,서울특별시 도봉구 덕릉로66길 22,37.6457032,127.052462,education/Childcare,12755
2756,서울원효초등학교,서울특별시 용산구 효창원로13길  38,37.5362266,126.951664,education/Childcare,12756
2757,서울월곡초등학교,서울특별시 성북구 장월로3길 42,37.61001470000001,127.0461886,education/Childcare,12757
2758,서울은진초등학교,서울특별시 은평구 진관1로  21-20,37.6326479,126.92094250000001,education/Childcare,12758
2759,서울인강학교<C동>,서울특별시 도봉구 평화로15번길  9-25,37.6947974,127.042399,education/Childcare,12759
2760,서울인왕초등학교,서울특별시 서대문구 세무서길 33-9,37.59023079999999,126.9448024,education/Childcare,12760
2761,서울인창고등학교,서울특별시 서대문구 경기대로 65,37.565425,126.9634625,education/Childcare,12761
2762,서울일신초등학교,서울특별시 성북구 월곡로 74,37.5988641,127.04012639999999,education/Childcare,12762
2763,서울자양초등학교,서울특별시 광진구 아차산로44길 26,37.5369826,127.0796624,education/Childcare,12763
2764,서울장안초등학교가동(본관),서울특별시 광진구 군자로  74,37.550386100000004,127.0722063,education/Childcare,12764
2765,서울재동초등학교,서울특별시 종로구 북촌로4길 7,37.579929,126.985708,education/Childcare,12765
2766,서울정릉초등학교,서울특별시 성북구 솔샘로25가길 8,37.6198714,127.00536729999999,education/Childcare,12766
2767,서울정문학교,서울특별시 관악구 난향3길  31,37.4616079,126.91654640000002,education/Childcare,12767
2768,서울정수초등학교 다목적강당,서울특별시 성북구 정릉로24길 58,37.6039729,127.00783,education/Childcare,12768
2769,서울정심초등학교,서울특별시 금천구 독산로78다길  89,37.4716719,126.90841840000002,education/Childcare,12769
2770,서울정인학교,서울특별시 강북구 인수봉로 119-20,37.6308677,127.01177890000001,education/Childcare,12770
2771,서울정진학교,서울특별시 구로구 부일로9길  158,37.4978279,126.82264520000001,education/Childcare,12771
2772,서울제일대학원대학교,서울특별시 강북구 인수봉로 225,37.639309499999996,127.0123612,education/Childcare,12772
2773,서울종합예술고등학교,서울특별시 강남구 봉은사로104길 10,37.5137195,127.0619246,education/Childcare,12773
2774,서울중앙어린이집,서울특별시 동작구 국사봉길 86-6,37.496293200000004,126.9307146,education/Childcare,12774
2775,서울청담초등학교,서울특별시 강남구 압구정로71길 9,37.528246100000004,127.04523049999999,education/Childcare,12775
2776,서울청덕초등학교,서울특별시 성북구 정릉로9라길 11,37.612033399999994,127.00035420000002,education/Childcare,12776
2777,서울청운초등학교,서울특별시 종로구 자하문로 105,37.5859506,126.9694729,education/Childcare,12777
2778,서울청탑입시학원,서울특별시 동작구 노량진로 114,37.5130146,126.938629,education/Childcare,12778
2779,서울체육고등학교,서울특별시 송파구 강동대로 232,37.5217588,127.13059129999999,education/Childcare,12779
2780,서울탑동초등학교,서울특별시 금천구 탑골로 47-3,37.4529246,126.9147558,education/Childcare,12780
2781,서울태릉초등학교,서울특별시 노원구 노원로1길 36,37.622857399999994,127.0847632,education/Childcare,12781
2782,서울평안교회(평안어린이집),서울특별시 관악구 은천로 144,37.4861872,126.95095649999999,education/Childcare,12782
2783,서울평화초등학교,서울특별시 송파구 송파대로26길 22,37.49167,127.12268590000002,education/Childcare,12783
2784,서울학동초등학교,서울특별시 강남구 선릉로115길 42,37.512525,127.0396,education/Childcare,12784
2785,서울홍연초등학교,서울특별시 서대문구 백련사길 55,37.5819154,126.93076310000001,education/Childcare,12785
2786,서울홍은초등학교,서울특별시 서대문구 세검정로  105,37.5975391,126.94947340000002,education/Childcare,12786
2787,서울홍제초등학교,서울특별시 서대문구 세검정로1길  85,37.5941902,126.9457347,education/Childcare,12787
2788,서울효제초등학교,서울특별시 종로구 대학로  12,37.573120700000004,127.0030305,education/Childcare,12788
2789,서일대학교,서울특별시 중랑구 용마산로90길 28,37.5861321,127.097475,education/Childcare,12789
2790,서일정보산업고등학교,서울특별시 종로구 지봉로17길 49,37.579367299999994,127.01285520000002,education/Childcare,12790
2791,서정초등학교,서울특별시 양천구 목동로8길 19,37.524219200000005,126.8670585,education/Childcare,12791
2792,"서정화음악학원<2,3층>",서울특별시 도봉구 해등로25길  32,37.6564806,127.0328646,education/Childcare,12792
2793,서초종로학원,서울특별시 서초구 반포대로30길 5,37.491693299999994,127.0088753,education/Childcare,12793
2794,석관고등학교,서울특별시 성북구 한천로70길 30,37.609831799999995,127.06654909999999,education/Childcare,12794
2795,석관중학교,서울특별시 성북구 한천로 526,37.6080153,127.06656170000001,education/Childcare,12795
2796,석관초등학교,서울특별시 성북구 돌곶이로22길 21,37.6109283,127.05869440000001,education/Childcare,12796
2797,석란어린이집,서울특별시 강서구 초록마을로32길  38,37.5382795,126.8473885,education/Childcare,12797
2798,석촌삐아제어린이집,서울특별시 송파구 송파대로39길 13,37.502418799999994,127.1078601,education/Childcare,12798
2799,석촌어린이집,서울특별시 송파구 삼전로14길 45,,,education/Childcare,12799
2800,석촌유치원,서울특별시 송파구 백제고분로40길 20,37.5028794,127.1067115,education/Childcare,12800
2801,석촌중학교,서울특별시 송파구 송이로15길 13,37.5011537,127.12094350000001,education/Childcare,12801
2802,선곡초등학교,서울특별시 노원구 광운로2길 1,37.6186904,127.05842439999999,education/Childcare,12802
2803,선덕고,서울특별시 도봉구 시루봉로  53,37.6544936,127.0266267,education/Childcare,12803
2804,선덕중,서울특별시 도봉구 시루봉로 53,37.6544936,127.0266267,education/Childcare,12804
2805,선린인터넷고등학교,서울특별시 용산구 원효로97길 33-4,37.5428137,126.9670558,education/Childcare,12805
2806,선린중학교,서울특별시 용산구 원효로97길 33-4,37.5428137,126.9670558,education/Childcare,12806
2807,선사고등학교,서울특별시 강동구 고덕로25길 17,37.556362299999996,127.13585230000001,education/Childcare,12807
2808,선사어린이집,서울특별시 강동구 상암로3길 70,37.553484399999995,127.12784750000002,education/Childcare,12808
2809,선아유치원,서울특별시 강동구 구천면로 636,,,education/Childcare,12809
2810,선유고등학교,서울특별시 영등포구 선유로 227,37.533906099999996,126.8948612,education/Childcare,12810
2811,선유초등학교,서울특별시 영등포구 선유로43가길  14,37.5329048,126.8927682,education/Childcare,12811
2812,선일어린이집,서울특별시 은평구 갈현로33길  30,37.6216821,126.9134104,education/Childcare,12812
2813,선일여자고등학교,서울특별시 은평구 갈현로29길 27,37.6191636,126.91298619999999,education/Childcare,12813
2814,선일여자중학교,서울특별시 은평구 갈현로29길 27,37.6191636,126.91298619999999,education/Childcare,12814
2815,선일이비즈니스고등학교,서울특별시 은평구 갈현로29길 27,37.6191636,126.91298619999999,education/Childcare,12815
2816,선일초등학교,서울특별시 은평구 갈현로29길 27,37.6191636,126.91298619999999,education/Childcare,12816
2817,선재몬테소리어린이집,서울특별시 강서구 강서로16길  44,37.5332651,126.8486933,education/Childcare,12817
2818,선정고등학교,서울특별시 은평구 서오릉로20길 19,37.6188615,126.90842669999999,education/Childcare,12818
2819,선정관광고등학교,서울특별시 은평구 서오릉로20길 19,37.6188615,126.90842669999999,education/Childcare,12819
2820,선정여자중학교,서울특별시 은평구 서오릉로20길 19,37.6188615,126.90842669999999,education/Childcare,12820
2821,선한어린이집,서울특별시 광진구 면목로 102,37.5626245,127.07961850000001,education/Childcare,12821
2822,선한어린이집,서울특별시 구로구 서해안로34가길 33,37.4940592,126.84908970000001,education/Childcare,12822
2823,섬김의집,서울특별시 금천구 독산로94가길 31,37.4741055,126.90579070000001,education/Childcare,12823
2824,성가정어린이집,서울특별시 은평구 갈현로5길  25-19,37.6016708,126.9088697,education/Childcare,12824
2825,성가정어린이집,서울특별시 관악구 난곡로30길 25,37.4714255,126.92127749999999,education/Childcare,12825
2826,성공회대학교,서울특별시 구로구 연동로  320,37.4878453,126.8257613,education/Childcare,12826
2827,성균관유치원,서울특별시 은평구 연서로27길 23,37.618312599999996,126.91697340000002,education/Childcare,12827
2828,성남고등학교,서울특별시 동작구 대방동길 74,37.5051676,126.92632820000001,education/Childcare,12828
2829,성남중학교,서울특별시 동작구 대방동길 74,37.5051676,126.92632820000001,education/Childcare,12829
2830,성내중학교,서울특별시 강동구 성안로7길 36,37.529142900000004,127.1297952,education/Childcare,12830
2831,성내초등학교,서울특별시 강동구 성내로3길 19,37.5313675,127.1224709,education/Childcare,12831
2832,성덕어린이집,서울특별시 동작구 등용로 27,37.5056595,126.93562539999999,education/Childcare,12832
2833,성덕어린이집,서울특별시 성동구 성수이로3길    14-7,37.5371725,127.05308149999999,education/Childcare,12833
2834,성덕여자상업고등학교,서울특별시 강동구 구천면로  396,37.5496403,127.141531,education/Childcare,12834
2835,성동고등학교,서울특별시 중구 마른내로9길 10,37.5654439,126.9971196,education/Childcare,12835
2836,성동글로벌경영고등학교,서울특별시 중구 퇴계로90길 17,37.5642225,127.0226728,education/Childcare,12836
2837,성동초등학교,서울특별시 광진구 자양로4길 63,37.5331782,127.08952649999999,education/Childcare,12837
2838,성모유치원,서울특별시 동작구 장승배기로5길 16,37.501586200000006,126.93997350000001,education/Childcare,12838
2839,성민어린이집,서울특별시 구로구 고척로21나길 48-41,37.5039288,126.8421122,education/Childcare,12839
2840,성북메가스터디학원,서울특별시 성북구 아리랑로  17,37.594404,127.01585890000001,education/Childcare,12840
2841,성사중학교,서울특별시 마포구 모래내로9길 16,37.5685,126.9136625,education/Childcare,12841
2842,성산중학교,서울특별시 마포구 성지1길 32-13,37.547619899999994,126.91597800000001,education/Childcare,12842
2843,성산초등학교,서울특별시 마포구 양화로3길 94,37.5532107,126.9114533,education/Childcare,12843
2844,성산푸른초장성민어린이집,서울특별시 강서구 금낭화로15길 23,37.5746431,126.8107147,education/Childcare,12844
2845,성서중학교,서울특별시 마포구 성산로4길  42,37.562683,126.909225,education/Childcare,12845
2846,성서초등학교,서울특별시 마포구 성미산로7길 24,37.5606847,126.9112531,education/Childcare,12846
2847,성수고등학교,서울특별시 성동구 서울숲길 18,37.547611100000005,127.0380129,education/Childcare,12847
2848,성수중학교,서울특별시 성동구 서울숲길 18,37.547611100000005,127.0380129,education/Childcare,12848
2849,성신어린이집,서울특별시 강동구 고덕로 79,37.5549611,127.1342987,education/Childcare,12849
2850,성신여대운정캠퍼스,서울특별시 강북구 도봉로76가길 55,37.6318165,127.0274041,education/Childcare,12850
2851,성신여자고등학교,서울특별시 성북구 동소문로26가길  80,37.5942908,127.02242890000001,education/Childcare,12851
2852,성신여자대학교 성신관,서울특별시 성북구 보문로34다길  2,37.591517100000004,127.02288329999999,education/Childcare,12852
2853,성신초등학교,서울특별시 성북구 북악산로  918,37.5938483,127.023331,education/Childcare,12853
2854,성심어린이집,서울특별시 강서구 화곡로13가길  5,37.5414016,126.83356450000001,education/Childcare,12854
2855,성심유치원,서울특별시 송파구 백제고분로39길  25-16,37.5063732,127.10303300000001,education/Childcare,12855
2856,성심학원,서울특별시 영등포구 당산로  159,37.5288657,126.8975723,education/Childcare,12856
2857,성아어린이집,서울특별시 관악구 난곡로22길 23,37.469353399999996,126.9206663,education/Childcare,12857
2858,성아유치원,서울특별시 은평구 응암로14길 21,37.589899100000004,126.9196945,education/Childcare,12858
2859,성암국제여자고등학교,서울특별시 강북구 도봉로 29-52,,,education/Childcare,12859
2860,성암국제여자중학교,서울특별시 강북구 도봉로 29-52,,,education/Childcare,12860
2861,성애어린이집,서울특별시 중랑구 신내로8길  46,37.6023317,127.0980075,education/Childcare,12861
2862,성원아파트1층어린이집,서울특별시 강동구 진황도로31길 26,37.5389524,127.1341716,education/Childcare,12862
2863,성원중학교,서울특별시 성동구 성덕정9가길 13,37.539413399999994,127.05207959999998,education/Childcare,12863
2864,성원초등학교,서울특별시 마포구 월드컵로36길  34,37.567238200000006,126.9052237,education/Childcare,12864
2865,성일어린이집,서울특별시 성북구 동소문로24가길 13,37.591780299999996,127.0194832,education/Childcare,12865
2866,성일어린이집,서울특별시 성동구 아차산로1길  30,37.5505146,127.04649850000001,education/Childcare,12866
2867,성일중학교,서울특별시 동대문구 왕산로23길 55,37.581459,127.0340906,education/Childcare,12867
2868,성일초등학교,서울특별시 강동구 성내로15길 33,37.5295144,127.128504,education/Childcare,12868
2869,성재중학교,서울특별시 강서구 허준로  36,37.56959260000001,126.8452265,education/Childcare,12869
2870,성진교회(어린이집),서울특별시 동작구 동작대로11길 77,37.4809429,126.9772071,education/Childcare,12870
2871,성진몬테소리어린이집,서울특별시 성동구 동일로  221,37.5516726,127.0690271,education/Childcare,12871
2872,성화어린이집,서울특별시 은평구 증산로5길 30,37.584360499999995,126.9055801,education/Childcare,12872
2873,세검정초등학교,서울특별시 종로구 세검정로9길 1,37.6034138,126.9610221,education/Childcare,12873
2874,세곡도서관,서울특별시 강남구 밤고개로  286,37.469060999999996,127.10692759999998,education/Childcare,12874
2875,세곡초등학교,서울특별시 구로구 고척로33길 34,37.5050972,126.8491281,education/Childcare,12875
2876,세그루패션디자인고,서울특별시 도봉구 시루봉로 53,37.6544936,127.0266267,education/Childcare,12876
2877,세라핌어린이집,서울특별시 구로구 고척로18길  92,37.4977455,126.84503090000001,education/Childcare,12877
2878,세륜초등학교,서울특별시 송파구 양재대로 1264,37.518725700000005,127.13432979999999,education/Childcare,12878
2879,세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,37.6277526,126.9233875,education/Childcare,12879
2880,세모네모어린이집,서울특별시 강서구 강서로24길 65,37.5394644,126.8463157,education/Childcare,12880
2881,세모네모재능어린이집,서울특별시 중랑구 중랑역로 72-8,37.600172,127.07862649999998,education/Childcare,12881
2882,세브란스 어린이집,서울특별시 서대문구 연대동문길 41,37.5642822,126.9442531,education/Childcare,12882
2883,세브란스 어린이집,서울특별시 서대문구 증가로30길 41,,,education/Childcare,12883
2884,세빛어린이집,서울특별시 은평구 갈현로33길 22,37.6213807,126.91414259999999,education/Childcare,12884
2885,세빛어린이집,서울특별시 강동구 올림픽로88길 8,37.5465036,127.12679170000001,education/Childcare,12885
2886,세인어린이집,서울특별시 도봉구 방학로3길 96,37.6589125,127.03920829999998,education/Childcare,12886
2887,세인유치원,서울특별시 성동구 마장로42길  16,37.5649083,127.04495,education/Childcare,12887
2888,세일학원,서울특별시 노원구 상계로1길 34,37.6575434,127.06183419999999,education/Childcare,12888
2889,세일학원,서울특별시 노원구 중계로 206,37.6508574,127.07754890000001,education/Childcare,12889
2890,세종대학교애지헌,서울특별시 광진구 동일로44길 9,37.5532771,127.07107309999999,education/Childcare,12890
2891,세종대학교학생회관,서울특별시 광진구 동일로44길 9,37.5532771,127.07107309999999,education/Childcare,12891
2892,세종어린이집,서울특별시 강동구 천호옛6길  3,37.5332525,127.1234571,education/Childcare,12892
2893,세종어린이집,서울특별시 송파구 가락로39길 6,37.5118125,127.11846200000001,education/Childcare,12893
2894,세종어린이집,서울특별시 은평구 갈현로 132,37.609764,126.911276,education/Childcare,12894
2895,세현고등학교,서울특별시 강서구 허준로  227,37.560422100000004,126.863628,education/Childcare,12895
2896,세화어린이집,서울특별시 강서구 화곡로53길 56-14,37.5520146,126.8466957,education/Childcare,12896
2897,세화키즈어린이집,서울특별시 은평구 진흥로1길 13-11,37.6014289,126.91798940000001,education/Childcare,12897
2898,소라어린이집,서울특별시 강북구 삼양로 477,37.6458621,127.01514440000001,education/Childcare,12898
2899,소망교회(소망어린이집),서울특별시 용산구 이태원로2길  18,37.5341259,126.97536470000001,education/Childcare,12899
2900,소망어린이집,서울특별시 송파구 백제고분로27길 25,37.5054136,127.0933753,education/Childcare,12900
2901,소슬유치원,서울특별시 관악구 구암길 46,37.4897784,126.94840970000001,education/Childcare,12901
2902,소월어린이집,서울특별시 용산구 신흥로18길 3-5,37.546137,126.98584140000001,education/Childcare,12902
2903,솔로몬어린이집,서울특별시 광진구 긴고랑로7길 73,37.5665751,127.0806879,education/Childcare,12903
2904,솔로몬어린이집,서울특별시 노원구 한글비석로 430,37.6625199,127.06969790000001,education/Childcare,12904
2905,솔로몬어린이집,서울특별시 강북구 삼양로 324,37.6323034,127.0178844,education/Childcare,12905
2906,솔로몬어린이집,서울특별시 강서구 화곡로44나길 1,37.5476269,126.8482203,education/Childcare,12906
2907,솔지어린이집,서울특별시 송파구 올림픽로51길 62,37.534512,127.1152222,education/Childcare,12907
2908,솜사탕어린이집,서울특별시 금천구 독산로58나길 38,37.4646545,126.90646140000001,education/Childcare,12908
2909,송곡고등학교,서울특별시 중랑구 양원역로  50,37.6057579,127.10683279999999,education/Childcare,12909
2910,송곡여자고등학교,서울특별시 중랑구 양원역로  50,37.6057579,127.10683279999999,education/Childcare,12910
2911,송곡여자관광고등학교,서울특별시 중랑구 양원역로 50,37.6057579,127.10683279999999,education/Childcare,12911
2912,송곡여자중학교,서울특별시 중랑구 양원역로 67,37.6068821,127.10515,education/Childcare,12912
2913,송림어린이집,서울특별시 동작구 사당로2다길 95,37.489087899999994,126.96347,education/Childcare,12913
2914,송원초등학교,서울특별시 성동구 동일로43길 9,37.5542404,127.0695003,education/Childcare,12914
2915,송이유치원,서울특별시 관악구 문성로38길  70-1,37.475420799999995,126.9302592,education/Childcare,12915
2916,송정중학교,서울특별시 강서구 남부순환로  121,37.5540064,126.8151175,education/Childcare,12916
2917,송정초등학교,서울특별시 강서구 공항대로3길  18,37.5627394,126.81109209999998,education/Childcare,12917
2918,송중초등학교,서울특별시 강북구 오현로 9,37.6171237,127.0315875,education/Childcare,12918
2919,송파공업고등학교,서울특별시 송파구 양산로 21,37.491750200000006,127.14238390000001,education/Childcare,12919
2920,송파리틀집,서울특별시 송파구 백제고분로46길 26-11,37.5069962,127.11376940000001,education/Childcare,12920
2921,송파메가스터디학원,서울특별시 송파구 위례성대로 92,37.5136818,127.12224590000001,education/Childcare,12921
2922,송파스카이에듀학원,서울특별시 송파구 백제고분로  498,37.5146236,127.11529250000001,education/Childcare,12922
2923,송파이투스학원,서울특별시 송파구 위례성대로 74,37.514466,127.1201409,education/Childcare,12923
2924,송파초등학교,서울특별시 송파구 백제고분로 400,37.5072895,127.1112341,education/Childcare,12924
2925,송현학원,서울특별시 양천구 목동로 183,37.524857399999995,126.8642986,education/Childcare,12925
2926,수달리별리어린이집,서울특별시 은평구 은평로3가길 32,37.598962799999995,126.91146709999998,education/Childcare,12926
2927,수도여자고등학교,서울특별시 동작구 여의대방로10길 73,37.4934054,126.9154091,education/Childcare,12927
2928,수도전기공업고등학교,서울특별시 강남구 개포로 410,37.485614399999996,127.06356540000002,education/Childcare,12928
2929,수락고등학교,서울특별시 노원구 동일로245길 143,37.6830973,127.053049,education/Childcare,12929
2930,수락중학교,서울특별시 노원구 동일로 1729,37.6832706,127.0546899,education/Childcare,12930
2931,수명고등학교,서울특별시 강서구 수명로2길 15,37.5497591,126.8243185,education/Childcare,12931
