,구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
564,공중화장실,탑골생태공원 화장실,서울특별시 은평구 통일로 1079-26,서울특별시 은평구 진관동 387,N,1,3,1,0,0,0,4,1,0,서울특별시 은평구 공원녹지과,02-351-8005,(평일)09:00~18:00,,37.638103,126.913863,2018.1.3
565,공중화장실,구파발폭포 화장실,서울특별시 은평구 진관2로 15-30,서울특별시 은평구 진관동 393,N,2,2,0,0,0,0,2,0,0,서울특별시 은평구 공원녹지과,02-351-8005,(평일)09:00~18:00,,37.636738,126.919332,2018.1.3
566,공중화장실,장미테니스장,서울특별시 은평구 통일로 684,서울특별시 은평구 녹번동 산1-55,N,1,1,0,0,0,0,1,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.6084167,126.938645,2018.1.3
567,공중화장실,뉴타운1지구 공원관리 화장실,서울특별시 은평구 진관4로 48-25,서울특별시 은평구 진관동 15-19,N,1,2,1,0,0,0,2,1,0,서울특별시 은평구 공원녹지과,02-351-8005,(평일)09:00~18:00,,37.644095,126.928755,2018.1.3
568,공중화장실,진관배수지 공원관리 화장실,서울특별시 은평구 갈현로47길 42-39,서울특별시 은평구 진관동 246-20,N,1,2,0,0,0,0,3,0,0,서울특별시 은평구 공원녹지과,02-351-8005,(평일)09:00~18:00,,37.629991,126.916507,2018.1.3
569,공중화장실,구산동주민센터,서울특별시 은평구 갈현로17길 10,서울특별시 은평구 구산동 27-5,N,3,4,0,0,0,0,7,1,0,서울특별시 은평구 구산동주민센터,02-351-5160,(평일)09:00~18:00,,37.611733,126.910328,2018.1.3
570,공중화장실,녹번동주민센터,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,N,4,9,0,0,0,0,5,0,0,서울특별시 은평구 녹번동주민센터,02-351-5006,(평일)09:00~18:00,,37.602456,126.929387,2018.1.3
571,공중화장실,은평구 보건소 청사,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,N,10,20,0,0,0,0,15,1,0,서울특별시 은평구 보건소,02-351-8154,(평일)09:00~18:00,,37.602456,126.929387,2018.1.3
572,공중화장실,불광제1동 청사,서울특별시 은평구 진흥로15길 10,서울특별시 은평구 불광1동 613-1,N,8,8,0,0,0,0,8,1,0,서울특별시 은평구 불광1동주민센터,02-351-5034,(평일)09:00~18:00,,37.610337,126.932049,2018.1.3
573,공중화장실,불광2동 주민센터,서울특별시 은평구 연서로41길 16,서울특별시 은평구 불광동 81-2,N,2,2,0,0,0,0,2,0,0,서울특별시 은평구 불광2동주민센터,02-351-5070,(평일)09:00~18:00,,37.626368,126.927265,2018.1.3
574,공중화장실,수색동주민센터,서울특별시 은평구 은평터널로 27,서울특별시 은평구 수색동 136-50,N,2,4,0,0,0,0,2,0,0,서울특별시 은평구 수색동주민센터,02-351-5245,(평일)09:00~18:00,,37.584142,126.897506,2018.1.3
575,공중화장실,신사2동주민센터,서울특별시 은평구 증산로15길 47,서울특별시 은평구 신사2동 163-17,N,5,7,5,0,0,0,10,5,0,서울특별시 은평구 신사2동주민센터,02-351-5365,(평일)09:00~18:00,,37.590253,126.908387,2018.1.3
576,공중화장실,역촌동주민센터,서울특별시 은평구 연서로 59,서울특별시 은평구 역촌동 62-26,N,6,9,0,0,0,0,6,0,0,서울특별시 은평구 역촌동주민센터,02-351-5306,(평일)09:00~18:00,,37.604352,126.915067,2018.1.3
577,공중화장실,응암1동 주민센터,서울특별시 은평구 백련산로 179,서울특별시 은평구 응암동 96-3,N,6,5,0,0,0,0,6,0,0,서울특별시 은평구 응암1동주민센터,02-351-5215,(평일)09:00~18:00,,37.6006412,126.926739,2018.1.3
578,공중화장실,응암2동 주민센터,서울특별시 은평구 백련산로 100,서울특별시 은평구 응암동 229-13,N,3,4,0,0,0,0,5,0,0,서울특별시 은평구 응암2동주민센터,02-351-5256,(평일)09:00~18:00,,37.594469,126.923092,2018.1.3
579,공중화장실,응암3동 주민센터,서울특별시 은평구 불광천길 410-17,서울특별시 은평구 응암동 583-22,N,6,6,0,0,0,0,6,0,0,서울특별시 은평구 응암3동주민센터,02-351-5274,(평일)09:00~18:00,,37.592203,126.915629,2018.1.3
580,공중화장실,증산동주민센터,서울특별시 은평구 증산서길 89,서울특별시 은평구 증산동 187-19,N,4,4,0,0,0,0,8,0,0,서울특별시 은평구 증산동주민센터,02-351-5408,(평일)09:00~18:00,,37.584311,126.907002,2018.1.3
581,공중화장실,진관동 복합청사(보훈회관),서울특별시 은평구 진관2로 31,서울특별시 은평구 진관동 78,N,4,4,0,0,0,0,2,0,0,서울특별시 은평구 진관동주민센터,02-351-5472,(평일)09:00~18:00,,37.648686,126.9209064,2018.1.3
582,공중화장실,진관동 주민센터,서울특별시 은평구 진관2로 31,서울특별시 은평구 진관동 78,N,4,8,0,0,0,0,12,0,0,서울특별시 은평구 진관동주민센터,02-351-5472,(평일)09:00~18:00,,37.648686,126.9209064,2018.1.3
583,공중화장실,새록어린이공원,서울특별시 은평구 은평로13길 35,서울특별시 은평구 녹번동 158-1,N,1,3,1,0,0,0,4,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.603962,126.923657,2018.1.3
584,공중화장실,장미약수,서울특별시 은평구 통일로 684,서울특별시 은평구 녹번동 산1-55,N,2,3,1,0,0,0,3,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.6084167,126.938645,2018.1.3
585,공중화장실,응암어린이공원,서울특별시 은평구 은평로11길 10,서울특별시 은평구 응암동 85-41,N,2,3,1,0,0,0,3,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.6016787,126.923555,2018.1.3
586,공중화장실,백련근린공원,서울특별시 은평구 백련산로4길 26,서울특별시 은평구 응암동 산6-48,N,2,3,1,0,0,0,3,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.594173,126.926108,2018.1.3
587,공중화장실,포수동어린이공원,서울특별시 은평구 은평로8길 28,서울특별시 은평구 응암동 115-25,N,1,3,1,0,0,0,4,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.598085,126.919405,2018.1.3
588,공중화장실,참다래어린이공원,서울특별시 은평구 응암로25길 8,서울특별시 은평구 응암동 120-22,N,2,2,0,0,0,0,2,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.595363,126.917338,2018.1.3
589,공중화장실,불광사입구시범,서울특별시 은평구 불광로18길 43,서울특별시 은평구 불광동 산1-13,N,1,4,1,0,0,0,4,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.623068,126.935973,2018.1.3
590,공중화장실,새장골어린이공원,서울특별시 은평구 연서로37가길 10-12,서울특별시 은평구 불광동 444-1,N,1,2,1,0,0,0,1,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.625277,126.926227,2018.1.3
591,공중화장실,구현초마을마당,서울특별시 은평구 갈현로15길 41,서울특별시 은평구 구산동 산41-5,N,2,2,0,0,0,0,2,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.608816,126.9069244,2018.1.3
592,공중화장실,서갈현어린이공원,서울특별시 은평구 갈현로35길 12-8,서울특별시 은평구 갈현동 434-38,N,2,3,1,0,0,0,4,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.621469,126.915736,2018.1.3
593,공중화장실,박석어린이공원,서울특별시 은평구 통일로89길 18-14,서울특별시 은평구 갈현동 416-3,N,1,3,0,0,0,0,1,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.625108,126.918538,2018.1.3
594,공중화장실,갈곡리어린이공원,서울특별시 은평구 갈현로41길 3,서울특별시 은평구 갈현동 436-51,N,2,3,1,0,0,0,3,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.623926,126.916414,2018.1.3
595,공중화장실,좌월어린이공원,서울특별시 은평구 갈현로25길 11-8,서울특별시 은평구 갈현동 513-1,N,2,2,0,0,0,0,5,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.617275,126.913282,2018.1.3
596,공중화장실,길마어린이공원,서울특별시 은평구 연서로21길 15,서울특별시 은평구 갈현동 474-1,N,2,3,0,0,0,0,3,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.614676,126.915812,2018.1.3
597,공중화장실,대조어린이공원,서울특별시 은평구 연서로22길 9-30,서울특별시 은평구 대조동 212,N,1,3,1,0,0,0,2,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.615398,126.919902,2018.1.3
598,공중화장실,연서어린이공원,서울특별시 은평구 연서로6길 8-1,서울특별시 은평구 역촌동 32-36,N,2,3,1,0,0,0,1,1,1,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.604016,126.916748,2018.1.3
599,공중화장실,역마을어린이공원,서울특별시 은평구 진흥로1길 9,서울특별시 은평구 역촌동 39-2,N,1,4,1,0,0,0,4,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.601077,126.918456,2018.1.3
600,공중화장실,역말어린이공원,서울특별시 은평구 갈현로14길 32,서울특별시 은평구 역촌동 47-1,N,1,2,1,0,0,0,3,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.606776,126.914092,2018.1.3
601,공중화장실,신흥어린이공원,서울특별시 은평구 증산로21길 25,서울특별시 은평구 신사동 31-2,N,1,2,1,0,0,0,3,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.596024,126.911825,2018.1.3
602,공중화장실,시루뫼어린이공원,서울특별시 은평구 증산로5길 13,서울특별시 은평구 증산동 185-1,N,1,3,1,0,0,0,3,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.582856,126.906492,2018.1.3
603,공중화장실,분토골어린이공원,서울특별시 은평구 증산로11길 5,서울특별시 은평구 증산동 163-34,N,1,2,1,0,0,0,1,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.586715,126.911677,2018.1.3
604,공중화장실,까치어린이공원,서울특별시 은평구 증산로1길 6-21,서울특별시 은평구 증산동 180-1,N,1,2,1,0,0,0,1,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.579923,126.904078,2018.1.3
605,공중화장실,생활체육광장,서울특별시 은평구 증산로5길 35-27,서울특별시 은평구 증산동 산18-6,N,2,3,1,0,0,0,3,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.584328,126.903028,2018.1.3
606,공중화장실,은평구상징녹지대,서울특별시 은평구 북한산로 71,서울특별시 은평구 진관동 44,N,2,2,1,0,0,0,4,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.645271,126.921328,2018.1.3
607,공중화장실,진관사입구,서울특별시 은평구 진관1로 21-10,서울특별시 은평구 진관동 101-2,N,3,3,1,0,0,0,6,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.633652,126.920816,2018.1.3
608,공중화장실,녹번서근린공원,서울특별시 은평구 녹번로 16,서울특별시 은평구 녹번동 85-1,N,1,1,0,0,0,0,2,0,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.6036744,126.927195,2018.1.3
609,공중화장실,불광천,서울특별시 은평구 불광천길 502,서울특별시 은평구 응암동 122-20,N,1,2,0,0,0,0,2,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.596309,126.915422,2018.1.3
610,공중화장실,증산 불광천,서울특별시 은평구 증산로 251,서울특별시 은평구 증산동 177-24,N,1,1,0,0,0,0,1,1,0,서울특별시 은평구 청소행정과,02-351-7565,연중무휴,,37.580633,126.905833,2018.1.3
611,공중화장실,은평구청 본관,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,N,29,31,7,0,0,0,45,7,0,서울특별시 은평구 총무과,02-351-6155,(평일)09:00~18:00,,37.602456,126.929387,2018.1.3
612,공중화장실,은평구 의회,서울특별시 은평구 은평로 195,서울특별시 은평구 녹번동 84,N,14,21,0,0,0,0,21,0,0,서울특별시 은평구 총무과,02-351-6155,(평일)09:00~18:00,,37.602456,126.929387,2018.1.3
613,공중화장실,은평구시설관리공단 청사,서울특별시 은평구 서오릉로 185-1,서울특별시 은평구 구산동 199-19,N,2,2,0,0,0,0,3,0,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.612998,126.912675,2018.1.3
614,공중화장실,은평문화예술회관,서울특별시 은평구 녹번로 16,서울특별시 은평구 녹번동 85-4,N,13,23,0,0,0,0,19,0,2,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.603879,126.928347,2018.1.3
615,공중화장실,평화공원 지하 공영주차장 화장실,서울특별시 은평구 서오릉로 지하 47,서울특별시 은평구 녹번동 153-1,N,1,2,0,0,0,0,2,0,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.605678,126.923044,2018.1.3
616,공중화장실,신사초등학교,서울특별시 은평구 가좌로 275-2,서울특별시 은평구 신사동 98-32,N,30,63,0,0,0,0,75,0,83,신사초등학교,02-373-9356,(평일)09:00~18:00,,37.592694,126.912258,2018.1.3
617,공중화장실,응암3동 공영주차장,서울특별시 은평구 불광천길 436,서울특별시 은평구 응암3동 580-4,N,2,2,0,0,0,0,1,0,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.593462,126.915361,2018.1.3
618,공중화장실,새락골어린이공원,서울특별시 은평구 은평로3가길 34,서울특별시 은평구 신사1동 5-21,N,1,2,1,0,0,0,1,1,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.598964,126.911171,2018.1.3
619,공중화장실,구산동마을공원,서울특별시 은평구 서오릉로17길 5-2,서울특별시 은평구 갈현2동 340-1,N,1,1,0,0,0,0,1,0,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.614289,126.908999,2018.1.3
620,공중화장실,은평구민체육센터,서울특별시 은평구 진관1로 40,서울특별시 은평구 진관동 362,N,17,23,2,0,3,0,24,2,3,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.630675,126.923306,2018.1.3
621,공중화장실,은평구립축구장,서울특별시 은평구 진관1로 46,서울특별시 은평구 진관동 362-2,N,8,16,1,0,0,0,8,1,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.630605,126.9246861,2018.1.3
622,공중화장실,은평구립테니스장,서울특별시 은평구 진관1로 40,서울특별시 은평구 진관동 362,N,1,1,0,0,0,0,1,0,0,서울특별시 은평구시설관리공단,02-350-5114,(평일)09:00~18:00,,37.630675,126.923306,2018.1.3
623,공중화장실,선일여자고등학교,서울특별시 은평구 갈현로29길 27,서울특별시 은평구 갈현동 240-1,N,8,7,0,0,0,0,84,16,0,선일여자고등학교,02-355-9994,(평일)09:00~18:00,,37.619682,126.912454,2018.1.3
624,공중화장실,선일여자중학교,서울특별시 은평구 갈현로29길 27,서울특별시 은평구 갈현동 240-1,N,3,2,0,0,0,0,66,3,0,선일여자중학교,02-355-0161,(평일)09:00~18:00,,37.619682,126.912454,2018.1.3
625,공중화장실,선일초등학교,서울특별시 은평구 갈현로29길 27,서울특별시 은평구 갈현동 240-1,N,13,16,0,0,0,0,21,0,0,선일초등학교,02-355-7655,(평일)09:00~18:00,,37.619682,126.912454,2018.1.3
626,공중화장실,선정중학교,서울특별시 은평구 서오릉로20길 19,서울특별시 은평구 갈현동 227-5,N,15,22,1,0,0,0,27,0,0,선정중학교,02-3156-1400,(평일)09:00~18:00,,37.618062,126.908774,2018.1.3
627,개방화장실,성원E&S㈜은평지점,서울특별시 은평구 통일로 968,서울특별시 은평구 진관동 240-27,N,1,1,0,0,0,0,2,0,0,성원E&S㈜은평지점,02-352-4451,연중무휴,,37.629235,126.919588,2018.1.3
628,개방화장실,세광교회,서울특별시 은평구 갈현로 192,서울특별시 은평구 갈현동 497-1,N,5,8,0,0,0,0,9,0,0,세광교회,02-388-5101,(평일)04:00~22:00+(주말)04:00~22:00+(공휴일)04:00~22:00,,37.614658,126.912913,2018.1.3
629,공중화장실,세명컴퓨터고등학교,서울특별시 은평구 통일로92가길 33,서울특별시 은평구 불광동 445-35,N,22,30,0,0,0,0,21,0,0,세명컴퓨터고등학교,02-354-1323,(평일)09:00~18:00,,37.627559,126.923464,2018.1.3
630,개방화장실,세이브 마트,서울특별시 은평구 응암로4길 20,서울특별시 은평구 응암동 754-1,N,2,2,0,0,0,0,2,0,0,세이브 마트,02-304-7471,연중무휴,,37.586698,126.917667,2018.1.3
631,공중화장실,수리초등학교,서울특별시 은평구 연서로 364,서울특별시 은평구 불광동 17,N,28,42,0,0,0,0,63,0,0,수리초등학교,02-353-9430,(평일)09:00~18:00,,37.618837,126.933479,2018.1.3
632,공중화장실,수색센터,서울특별시 은평구 수색로 402,서울특별시 은평구 수색동 403,N,1,1,0,0,0,0,1,0,0,수색치안센터,02-372-7840,연중무휴,,37.589518,126.883771,2018.1.3
633,개방화장실,수색제일주유소,서울특별시 은평구 수색로 236,서울특별시 은평구 수색동 154-5,N,1,1,0,0,0,0,1,0,0,수색제일주유소,02-372-8217,연중무휴,,37.581062,126.897676,2018.1.3
634,공중화장실,숭실중학교,서울특별시 은평구 은평터널로7길 6,서울특별시 은평구 신사동300-89,N,53,56,0,0,0,0,44,0,0,숭실중학교,02-373-7641,(평일)09:00~18:00,,37.593114,126.904043,2018.1.3
635,개방화장실,신광주유소,서울특별시 은평구 수색로 350,서울특별시 은평구 수색동 314-1,N,1,1,0,0,0,0,1,0,0,신광주유소,02-302-8583,연중무휴,,37.587129,126.887509,2018.1.3
636,공중화장실,신사1센터,서울특별시 은평구 은평로 28,서울특별시 은평구 신사동 29-10,N,1,1,0,0,0,0,2,0,0,신사1치안센터,02-302-9904,연중무휴,,37.597854,126.9109701,2018.1.3
637,개방화장실,신사제일주유소,서울특별시 은평구 증산로 423,"서울특별시 은평구 신사동 35-11,50",N,2,1,0,0,0,0,2,0,0,신사제일주유소,02-308-4333,연중무휴,,37.594062,126.913994,2018.1.3
638,공중화장실,신사지구대,서울특별시 은평구 은평로 28,서울특별시 은평구 신사동 29-10,N,1,2,0,0,0,0,2,0,0,신사지구대,02-302-9904,연중무휴,,37.597854,126.9109701,2018.1.3
639,공중화장실,신진자동차고등학교,서울특별시 은평구 은평로6길 16,서울특별시 은평구 응암동 114-1,N,42,55,1,0,0,0,23,1,0,신진자동차고등학교,02-385-3451,(평일)09:00~18:00,,37.598345,126.918291,2018.1.3
640,공중화장실,은진초등학교,서울특별시 은평구 진관1로 21-20,서울특별시 은평구 진관동 165-32,N,19,47,9,0,0,0,94,9,0,씨앤에스자산관리,02-351-3561,연중무휴,,37.633164,126.921593,2018.1.3
641,공중화장실,역촌1치안센터,서울특별시 은평구 연서로6길 19,서울특별시 은평구 역촌동 23-34,N,2,2,0,0,0,0,2,0,0,역촌1치안센터,02-385-0552,연중무휴,,37.604405,126.917909,2018.1.3
642,개방화장실,역촌중앙시장,서울특별시 은평구 연서로17길 18-6,서울특별시 은평구 갈현동 467-1,N,3,2,0,0,0,0,3,0,0,역촌중앙시장,02-359-8595,(평일)04:00~23:00+(주말)04:00~23:00+(공휴일)04:00~23:00,,37.613229,126.916195,2018.1.3
643,공중화장실,역촌지구대,서울특별시 은평구 연서로 59,서울특별시 은평구 역촌동 62-26,N,2,1,0,0,0,0,2,0,0,역촌지구대,02-358-1239,연중무휴,,37.604352,126.915067,2018.1.3
644,공중화장실,역촌초등학교,서울특별시 은평구 은평로3길 25,서울특별시 은평구 역촌동 82-1번지,N,37,64,9,0,0,0,56,4,0,역촌초등학교,02-352-2245,(평일)09:00~18:00,,37.601643,126.914336,2018.1.3
645,개방화장실,연서시장,서울특별시 은평구 통일로 850,서울특별시 은평구 불광동 310-131,N,4,4,0,0,0,0,5,0,0,연서시장,02-359-2840,연중무휴,,37.619408,126.921951,2018.1.3
646,개방화장실,연서이엔에쓰주유소,서울특별시 은평구 연서로 212,서울특별시 은평구 대조동 199-28,N,1,1,0,0,0,0,1,0,0,연서이엔에쓰주유소,02-351-4100,연중무휴,,37.617135,126.919662,2018.1.3
647,공중화장실,연서중학교,서울특별시 은평구 증산서길 125-6,서울특별시 은평구 증산동 193-21,N,30,51,0,0,0,0,57,0,0,연서중학교,02-6715-8000,(평일)09:00~18:00,,37.586988,126.909986,2018.1.3
648,개방화장실,연신내메디컬센타,서울특별시 은평구 연서로 246,서울특별시 은평구 불광동 308-10,N,2,2,0,0,0,0,2,0,0,연신내메디컬센타,02-382-8123,(평일)08:00~20:00+(주말)04:00~23:00+(공휴일)04:00~23:00,,37.6190212,126.9225779,2018.1.3
649,공중화장실,연신내지구대,서울특별시 은평구 갈현로41길 3,서울특별시 은평구 갈현동 436-51,N,1,1,0,0,0,0,2,0,0,연신내지구대,02-359-9793,연중무휴,,37.623926,126.916414,2018.1.3
650,공중화장실,연신초등학교,서울특별시 은평구 연서로 347,서울특별시 은평구 불광동 73-1,N,15,28,1,0,0,0,35,1,0,연신초등학교,02-387-0373,(평일)09:00~18:00,,37.626278,126.928343,2018.1.3
651,공중화장실,연천중학교,서울특별시 은평구 연서로41길 30,서울특별시 은평구 불광동 산143-1,N,18,38,1,0,0,0,36,1,0,연천중학교,02-354-0514,(평일)09:00~18:00,,37.627454,126.925856,2018.1.3
652,공중화장실,연천초등학교,서울특별시 은평구 연서로34길 22,서울특별시 은평구 불광동 346-153,N,32,52,2,0,0,0,38,2,0,연천초등학교,02-357-3911,(평일)09:00~18:00,,37.620773,126.929317,2018.1.3
653,공중화장실,예일디자인고등학교,서울특별시 은평구 연서로 117,서울특별시 은평구 구산동 8-3,N,3,2,0,0,0,0,43,0,0,예일디자인고등학교,02-380-0999,(평일)09:00~18:00,,37.610782,126.914657,2018.1.3
654,공중화장실,예일여자고등학교,서울특별시 은평구 연서로 117,서울특별시 은평구 구산동 8-3,N,10,9,0,0,0,0,115,3,0,예일여자고등학교,02-380-0815,(평일)09:00~18:00,,37.610782,126.914657,2018.1.3
655,공중화장실,예일여자중학교,서울특별시 은평구 연서로 117,서울특별시 은평구 구산동 8-3,N,4,3,0,0,0,0,61,1,0,예일여자중학교,02-380-0905,(평일)09:00~18:00,,37.610782,126.914657,2018.1.3
656,공중화장실,예일초등학교,서울특별시 은평구 연서로 117,서울특별시 은평구 구산동 8-3,N,19,28,1,0,0,0,20,1,0,예일초등학교,02-380-0780,(평일)09:00~18:00,,37.610782,126.914657,2018.1.3
657,개방화장실,은경빌딩,서울특별시 은평구 은평로 136,서울특별시 은평구 응암동 98-65,N,2,2,0,0,0,0,2,0,0,은경빌딩,02-355-7444,연중무휴,,37.600199,126.923009,2018.1.3
658,공중화장실,은명초등학교,서울특별시 은평구 은평로4길 21-9,서울특별시 은평구 응암1동 114-12,N,25,68,4,0,6,0,91,1,0,은명초등학교,02-359-9517,(평일)09:00~18:00,,37.597634,126.918369,2018.1.3
659,공중화장실,은평경찰서,서울특별시 은평구 연서로 365,서울특별시 은평구 불광동 산24,N,33,34,4,0,0,0,17,1,0,은평경찰서,02-356-0112,연중무휴,,37.628128,126.928599,2018.1.3
660,공중화장실,은평고등학교,서울특별시 은평구 갈현로15길 51,서울특별시 은평구 구산동 산41-1,N,25,41,0,0,0,0,63,0,0,은평고등학교,02-383-0873,(평일)09:00~18:00,,37.609008,126.905973,2018.1.3
661,개방화장실,은평뉴타운주유소,서울특별시 은평구 통일로 924,서울특별시 은평구 불광동 493,N,2,2,0,0,0,0,2,0,0,은평뉴타운주유소,02-355-0349,연중무휴,,37.6252814,126.920371,2018.1.3
662,개방화장실,은평드림,서울특별시 은평구 통일로 1151,서울특별시 은평구 진관동 73-22,N,1,2,0,0,0,0,2,0,0,은평드림주유소,02-354-5182,연중무휴,,37.643837,126.912374,2018.1.3
663,공중화장실,은평소방서,서울특별시 은평구 통일로 962,서울특별시 은평구 진관동 240-9,N,10,11,1,0,0,0,7,1,0,은평소방서,02-355-0119,연중무휴,,37.628725,126.920026,2018.1.3
664,공중화장실,수색119안전센터,서울특별시 은평구 수색로 294,서울특별시 은평구 수색동 330-1,N,1,2,0,0,0,0,1,0,0,은평소방서,02-307-0041,연중무휴,,37.584072,126.892027,2018.1.3
665,공중화장실,은평우체국,서울특별시 은평구 은평로9길 13,서울특별시 은평구 응암동 89-1,N,4,6,2,0,0,0,4,2,0,은평우체국,02-350-3514,(평일)09:00~18:00,,37.601327,126.921204,2018.1.3
666,개방화장실,은평장례식장,서울특별시 은평구 통일로 937,서울특별시 은평구 갈현동 390,N,3,4,1,0,0,0,4,1,0,은평장례식장,02-391-1024,연중무휴,,37.626604,126.919604,2018.1.3
667,개방화장실,은평주유소,서울특별시 은평구 은평로 194,서울특별시 은평구 응암동 81-173,N,1,1,0,0,0,0,2,0,0,은평주유소,02-355-3509,연중무휴,,37.6011049,126.929236,2018.1.3
668,공중화장실,은평중학교,서울특별시 은평구 갈현로17나길 12-1,서울특별시 은평구 구산동 산27,N,20,26,1,0,0,0,35,0,0,은평중학교,02-382-3545,(평일)09:00~18:00,,37.610568,126.909042,2018.1.3
669,공중화장실,은혜초등학교,서울특별시 은평구 통일로78가길 20,서울특별시 은평구 불광동 331-27,N,12,20,2,0,0,0,22,2,0,은혜초등학교,02-355-3912,(평일)09:00~18:00,,37.617781,126.927321,2018.1.3
670,공중화장실,응암3파출소,서울특별시 은평구 응암로 208,서울특별시 은평구 응암동 576-42,N,1,1,0,0,0,0,2,0,0,응암3파출소,02-302-0214,연중무휴,,37.590517,126.9175249,2018.1.3
671,공중화장실,응암4센터,서울특별시 은평구 가좌로7라길 1,서울특별시 은평구 응암동 696,N,1,1,0,0,0,0,2,0,0,응암4치안센터,02-302-9903,연중무휴,,37.585875,126.917294,2018.1.3
672,개방화장실,응암공영주차장,서울특별시 은평구 불광천길 436,서울특별시 은평구 응암3동 580-4,N,1,1,0,0,0,0,1,0,0,응암공영주차장,02-302-7915,연중무휴,,37.593462,126.915361,2018.1.3
673,개방화장실,응암주유소,서울특별시 은평구 응암로 279,서울특별시 은평구 응암동 117-54,N,1,2,0,0,0,0,2,0,0,응암주유소,02-355-3717,연중무휴,,37.596751,126.919311,2018.1.3
674,공중화장실,응암지구대,서울특별시 은평구 은평로 171,서울특별시 은평구 응암동 84-8,N,1,1,0,0,0,0,2,0,0,응암지구대,02-352-4289,연중무휴,,37.601546,126.926433,2018.1.3
675,개방화장실,㈜에스지주유소,서울특별시 은평구 증산로 371,서울특별시 은평구 신사동 338-4,N,1,2,0,0,0,0,2,0,0,㈜에스지주유소,02-373-5752,연중무휴,,37.589447,126.912838,2018.1.3
676,공중화장실,증산센터,서울특별시 은평구 증산서길 82,서울특별시 은평구 증산동 186-11,N,1,1,0,0,0,0,2,0,0,증산치안센터,02-373-5200,연중무휴,,37.583543,126.906798,2018.1.3
677,개방화장실,증산종합시장,서울특별시 은평구 증산로3길 12,서울특별시 은평구 증산동 184-9,N,3,2,0,0,0,0,3,0,0,증산종합시장,02-373-5990,연중무휴,,37.581419,126.905041,2018.1.3
678,개방화장실,증산주유소,서울특별시 은평구 증산로 275,서울특별시 은평구 증산동 174-1,N,1,1,0,0,0,0,1,0,0,증산주유소,02-303-4446,연중무휴,,37.58229,126.907587,2018.1.3
679,공중화장실,진관중학교,서울특별시 은평구 진관4로 36,서울특별시 은평구 진관동 394-3,N,33,47,0,0,0,0,73,0,0,진관중학교,02-383-5378,(평일)09:00~18:00,,37.643895,126.925574,2018.1.3
